postcode,Delivery_speed,Delivery_option,Parcel_size,DPD_pred_price,Menzies_pred_price,My_Hermes_pred_price,Parcel_force_pred_price,TNT_Pred_Price,Yodel_pred_price,DPD_actual_price,Menzies_actual_price,My_Hermes_actual_price,Parcel_force_actual_price,TNT_actual_price,Yodel_actual_price,Average_price,Median_price,Average_pred_price,Difference_actual_pred_price,Difference_actual_Pred_Price_per,ur2,ur3,ur6,ur8,pop2011,areahect,popdensity2011,islands2016,ca_name,popden_dis,postcode_sector
EH14 7JJ,standard,shop drop-off,large,,,,43.98,,,,,,49.5,,,49.5,49.5,43.98,5.52,0.125511596,2,2,5,6,4899,3669,1.335241199,0,City of Edinburgh,6.37345314,EH14 7
EH14 7JJ,standard,shop drop-off,medium,,,6.83,17.31,,,,,7.48,21.5,,,14.49,14.49,12.07,2.42,0.2004971,2,2,5,6,4899,3669,1.335241199,0,City of Edinburgh,6.37345314,EH14 7
EH14 7JJ,standard,shop drop-off,small,9.01,,3.56,9.01,,5.1,5.99,,3.38,7.6,,4.74,5.43,5.36,6.67,-1.24,-0.185907046,2,2,5,6,4899,3669,1.335241199,0,City of Edinburgh,6.37345314,EH14 7
EH14 9AX,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH14 9AX,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,,,,0,City of Edinburgh,6.37345314,EH14 9
EH15 1LT,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 1LT,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,6343,214,29.64018631,0,City of Edinburgh,26.44629097,EH15 1
EH15 2DU,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 2DU,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,6783,211,32.14691925,0,City of Edinburgh,26.44629097,EH15 2
EH15 3EA,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 3EA,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,7555,357,21.16246414,0,City of Edinburgh,26.44629097,EH15 3
EH15 9AB,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,shop drop-off,medium,,,,17.01,,,,,,21.5,,,21.5,21.5,17.01,9.64,0.263962375,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH15 9AB,standard,shop drop-off,small,8.85,,,8.85,,5.01,5.99,,,7.6,,4.74,6.11,5.99,7.57,-0.44,-0.192866579,1,1,1,1,,,,0,City of Edinburgh,26.44629097,EH15 9
EH16 4RY,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 4RY,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,7062,555,12.72432423,0,City of Edinburgh,20.34824562,EH16 4
EH16 5TX,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 5TX,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,11425,272,42.00367737,0,City of Edinburgh,20.34824562,EH16 5
EH16 6LJ,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 6LJ,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,11079,626,17.69808388,0,City of Edinburgh,20.34824562,EH16 6
EH16 9BJ,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH16 9BJ,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,,,,0,City of Edinburgh,20.34824562,EH16 9
EH17 7QR,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,57.85,,59.92,59.92,46.665,13.26,0.284045859,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,17.45,8.99,17.43,16.47,17.7,-0.27,-0.015254237,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,9.22,7.62,9.56,8.42,9.2075,0.35,0.038284008,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 7QR,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,8670,168,51.6071434,0,City of Edinburgh,19.04820442,EH17 7
EH17 8AH,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
EH17 8AH,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
EH17 8AH,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
EH17 8AH,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
EH17 8AH,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
EH17 8AH,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,9902,807,12.27013588,0,City of Edinburgh,19.04820442,EH17 8
